track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,mode,speechiness,tempo,valence
OkCGZDcrVEI7pyfjawVLP2,0,0.988,0.236,39379,0.187,0.92,0.159,Minor,0.0551,147.242,0.215
9Gjs34OXY62WU4dqZACff7,54,0.0134,0.474,205760,0.895,0,0.239,Major,0.0564,119.908,0.255
nWGt6VozSO4WmKVngicKr7,11,0.765,0.443,101000,0.537,4.67e-5,0.971,Minor,0.691,77.126,0.373
g7PNG8bHYYdOsouvn7okKH,9,0.932,0.538,62578,0.246,0,0.719,Major,0.94,80.843,0.569
Z2ZHJT9yjOagS7kKULDTEB,36,0.819,0.369,262685,0.308,0,0.104,Major,0.0315,70.027,0.079
TKC6rGMHWzhMo7IgUUmt9f,26,0.847,0.208,214293,0.0927,0.907,0.0747,Minor,0.0314,104.397,0.0385
JPHcH8umRLXeG2JZBQ2mk4,45,0.767,0.556,94867,0.909,0,0.675,Major,0.942,165.269,0.458
LlZyzgi80cOOYuRy0ncZ1O,50,0.0285,0.635,188200,0.893,8.84e-4,0.179,Major,0.0308,113.454,0.946
GgeMWgk5fPY36zlswUyNPV,13,0.86,0.567,276947,0.903,0,0.94,Major,0.904,97.829,0.524
6ixYuCWw32Bvb2HEvHJSuY,61,0.0171,0.556,273067,0.812,0.143,0.143,Major,0.0469,99.935,0.181
pCitVr3i4KpYPsz0jbk5xd,32,0.933,0.414,243933,0.333,0.0996,0.183,Minor,0.0706,179.389,0.812
llsqcR5S9AlFPBul6Ucrwm,55,0.0851,0.51,254387,0.67,0,0.162,Minor,0.0343,124.144,0.265
kaiFY85DsSdEUfyU8KhB5I,20,0.904,0.454,375507,0.98,0,0.967,Major,0.925,75.662,0.234
yBP8Uco5Cwr5gPPQg2tm2C,21,0.774,0.576,264000,0.628,0,0.343,Minor,0.924,109.607,0.347
EifFrPxHWZid22luUJU4ZD,52,0.866,0.565,255736,0.527,1.04e-4,0.092,Major,0.0397,93.98,0.183
kO3VWBwr2y2XLZ8egKmvMz,54,0.0275,0.578,183307,0.752,0,0.125,Major,0.033,149.689,0.405
ZYw0qnlPE7QeLTd47hoteh,56,0.398,0.627,182920,0.469,0,0.144,Major,0.0239,107.484,0.367
wjMvxqHmpAZwPEnFzzG23e,29,0.808,0.569,357000,0.614,0,0.942,Major,0.949,139.229,0.46
z7bYTGXbgVdOMznVz1Ou4p,64,0.254,0.803,212440,0.748,0.00212,0.113,Major,0.0314,116.532,0.752
JQyewvUvdskmCq4Vb5pvae,0,0.842,0.383,153421,0.26,0.0202,0.137,Minor,0.0384,91.789,0.661
qObPtBGQ69pozm40lPdUdn,11,0.211,0.642,77440,0.737,0,0.217,Major,0.472,90.757,0.696
YpgvZjvS7aKqKbsZMfxKSZ,57,0.00603,0.622,264000,0.873,1.25e-5,0.131,Minor,0.0366,111.984,0.434
47Gb1ENzSp2BM2CHJLxYGz,55,7.31e-4,0.441,219320,0.815,0,0.414,Major,0.0276,164.021,0.522
osv7raKeummzlVwqasmRYe,32,0.937,0.298,306467,0.228,0.894,0.615,Minor,0.0372,123.3,0.176
RQQaFB1rO5QA4YCB3yivIF,25,0.686,0.571,107573,0.601,0,0.87,Major,0.933,66.504,0.491
2TOXymMwEvI88AGGyZep2p,17,0.822,0.643,433480,0.785,0,0.92,Major,0.951,116.235,0.344
L5HHDrHBWCBpRTVRu81f62,29,3.14e-4,0.481,198160,0.98,1.85e-5,0.096,Minor,0.0541,140.036,0.496
GdOn52wAWq5CC9k6plzrTM,62,0.842,0.555,180373,0.144,2.81e-4,0.0953,Major,0.0474,117.462,0.198
udmjxPBTqz7cWhl5cVVfRH,48,0.967,0.328,211907,0.203,0.895,0.11,Minor,0.0357,91.76,0.104
wuCjnxwma5c6I6LIdRfsoh,15,0.812,0.55,86373,0.51,0,0.858,Major,0.917,90.853,0.346
TNbOzIpM7y6tF90gvNLnoM,52,4.8e-4,0.456,288360,0.848,0.0404,0.0844,Minor,0.034,147.912,0.3
BltK4GUafSfPp6b52TRnge,60,0.00576,0.551,168227,0.965,0,0.171,Major,0.0452,137.841,0.708
eNiekjgmMqjQLCmUKbd4qr,28,0.775,0.188,630493,0.0434,0.034,0.0747,Minor,0.0409,91.138,0.0405
4AtEAqAugSJKEPrMPUzg6B,24,0.702,0.621,582773,0.656,0,0.963,Major,0.954,65.562,0.274
Qn9xwVIDQGO7375ryMb7ib,11,0.788,0.573,125413,0.58,0,0.664,Major,0.802,87.206,0.561
Vgx5MO11kl48P6vaa5Hp93,24,0.921,0.349,100065,0.599,0.00476,0.397,Minor,0.479,101.014,0.0296
RF4v4E2jgwKX7BbStY2Aj2,29,0.99,0.371,166827,0.0607,0.928,0.0702,Minor,0.0378,66.73,0.225
pdWcZnCRvJkKmV2we9soG3,55,0.367,0.256,322160,0.456,0.881,0.119,Major,0.0306,70.357,0.0682
kKyOUJ2UcXldykxRR7ztv8,34,0.914,0.571,235630,0.704,0,0.838,Major,0.944,86.551,0.497
NOt7hUV32Af3K9GHfoTp5a,58,0.707,0.533,276000,0.245,4.21e-5,0.122,Major,0.0326,89.328,0.236
hf9fal6CYtOiMM7cAV4QuK,18,0.838,0.507,267907,0.72,0,0.793,Major,0.852,64.863,0.761
itNUNrsYsFSWst2n0CsEAk,13,0.93,0.486,245653,0.82,3.62e-5,0.928,Major,0.942,134.546,0.395
t1HdFKeehVMTjotGOttZS2,16,0.816,0.477,78267,0.509,0,0.797,Minor,0.939,82.77,0.595
D2mfI7FUYAUiVLGckhGbCE,25,0.996,0.403,133613,0.0188,0.942,0.0835,Major,0.0546,80.369,0.364
fkPLWemsTMlCgk3426fRQJ,0,0.903,0.302,252040,0.413,3.2e-6,0.661,Major,0.303,136.234,0.273
moa2sYrvfU8nekYv55IxJT,31,0.918,0.693,58403,0.799,2.57e-5,0.7,Minor,0.936,120.022,0.0386
1W66xpbdxzTooN8lgHq4eN,23,0.336,0.686,191587,0.664,0.735,0.197,Major,0.0349,135.51,0.213
ojyt8s1vYcqBTmEUIPlBgP,62,9.62e-5,0.623,162293,0.983,0.0617,0.261,Minor,0.151,134.975,0.271
ctxPumTmBhFlE4sxZnd9iZ,20,0.921,0.511,246465,0.696,0,0.889,Major,0.881,86.323,0.502
69wdA4fTkKlt0TR6Jvnias,36,0.977,0.079,312200,0.0406,0.911,0.109,Minor,0.0441,174.49,0.0351
UxOUBVz6rs9Cc9Asv5wi0Y,18,0.81,0.487,144989,0.962,0,0.834,Minor,0.916,147.282,0.138
20hQWO9AZZZoA0SwpJBtfy,68,0.0217,0.748,233573,0.842,4.24e-6,0.357,Major,0.0265,119.023,0.945
rXPUIXWW7zipLPLAcRgtVH,31,0.996,0.41,113613,0.00681,0.911,0.143,Major,0.0504,112.761,0.213
ObvhvwdjksloaRlPi8dKVF,1,0.985,0.163,411333,0.2,9.73e-4,0.303,Major,0.0392,79.525,0.053
S9oBr5za8PyMcTx0MXVoel,64,0.0234,0.538,181049,0.953,0.00126,0.113,Minor,0.056,100.033,0.74
OjGwbBveaMX8j0nW5acd2o,18,0.708,0.526,229200,0.684,0,0.641,Major,0.952,92.023,0.117
8DYcpeSzGczKM3c2ziDREF,37,0.931,0.311,260693,0.123,0.898,0.178,Major,0.0367,141.485,0.203
s43VvEIOaN6gKcS2BeFBMl,53,0.00887,0.48,167160,0.866,0,0.097,Minor,0.0446,150.43,0.411
WKb6vgC09ZRtkqZb1gGXj0,31,0.759,0.566,306747,0.86,0,0.754,Major,0.937,100.509,0.517
iI4OD9DXrvINJRNmf1GRG2,68,2.63e-4,0.452,236887,0.911,1.23e-4,0.0856,Minor,0.0643,133.059,0.304
LpFa34t8hoRK6zSlUxKSxD,47,0.994,0.389,422587,0.13,0.897,0.124,Major,0.0384,135.197,0.363
INuQFUc8Uiq3NzLcjjzjxb,34,0.916,0.496,180133,0.817,0,0.758,Major,0.943,76.171,0.166
rqY3YgffHAOG1u8K2SyvNP,56,0.142,0.668,231347,0.65,3.25e-4,0.0956,Major,0.0228,103.954,0.577
EW2I7AMUYVoi5NjRtupQRq,30,0.977,0.249,716720,0.151,0.905,0.0598,Minor,0.0383,69.814,0.0395
MbjRIBEyur6lw3cMSDxjBO,49,0.704,0.418,350333,0.329,0.91,0.125,Minor,0.033,142.026,0.0397
e4u2zi2hRFihT2z8n09T4n,38,0.959,0.206,311227,0.0549,0.0205,0.0908,Minor,0.0551,82.216,0.0394
rzrLBCuLBGvtnFAFrrLppt,23,0.131,0.483,304760,0.675,1.95e-4,0.348,Minor,0.0449,166.118,0.367
mMZfWsd1FQUJYiXzVIMfxN,57,0.0155,0.324,242720,0.931,0.0252,0.277,Major,0.0837,82.748,0.313
KcsSaRp8dSiIIsS0BVkLWq,50,0.0164,0.539,238253,0.642,0.00319,0.131,Major,0.0314,101.957,0.273
hXSEbDTjVBHtWGOEXl9IQ3,34,0.757,0.447,802040,0.878,0,0.97,Major,0.933,71.135,0.493
TCZGsGvx8Sv6hNhQMbbca8,55,0.00162,0.506,215160,0.833,6.05e-4,0.0909,Major,0.0322,94.01,0.435
rkoNCuJESfv70vbeyPun8i,23,0.943,0.539,148160,0.794,0,0.898,Major,0.937,131.918,0.257
QHa6yJAfYCUoZbr6UfBkHe,26,0.994,0.339,225000,0.0373,0.93,0.101,Minor,0.0349,87.801,0.267
kvW8qMXeRasN5HDcrhPiUS,40,0.994,0.416,416947,0.0151,0.924,0.113,Minor,0.0461,77.971,0.161
LvO2lxMFzRQiLQTFUo3XQR,27,0.97,0.191,237236,0.0494,0.974,0.105,Major,0.0547,134.744,0.0333
xkc2BKABQGrH6jjXBklzq3,46,0.898,0.584,217720,0.294,0.883,0.0544,Major,0.0514,130.018,0.193
6QzzizoKWPtF91DmQcwVxc,23,0.925,0.714,168440,0.217,0,0.305,Minor,0.878,120.672,0.399
e4gs3b7g6Nr5PAM3vhr8hS,74,0.0124,0.412,229467,0.919,0.0601,0.424,Major,0.184,166.367,0.572
gVjOSqSGWawR9ynu7GFNxF,63,0.00343,0.591,232053,0.959,0,0.068,Major,0.164,130.017,0.426
bkj5nNO3S7LjvOExeNCtTi,4,0.977,0.472,163755,0.0736,0,0.307,Minor,0.299,169.89,0.201
4GjFiHILnvFmxLcclRzd1b,22,0.86,0.424,174948,0.938,4.67e-6,0.786,Minor,0.823,109.791,0.603
n16aqzfG3GKY2fvlOoQprF,61,0.312,0.667,284360,0.573,0,0.188,Major,0.0277,95.305,0.501
6ZeGUV3u4IV5rnVqV6qTIv,10,0.576,0.586,99553,0.861,0,0.844,Minor,0.771,82.053,0.545
sMvy3wQQruVbCZDs8hNYxa,36,0.858,0.704,108320,0.466,0,0.736,Major,0.932,106.797,0.531
eG3hzx5VQVEz4ckGRxnsu1,58,0.828,0.512,176667,0.0953,2.68e-4,0.117,Major,0.0304,134.706,0.193
dxBRshD9ACYU8YQfpteG5h,11,0.821,0.617,141516,0.617,0,0.724,Major,0.941,122.035,0.702
EWEwhGYVUzfyDWUYf2K0ai,35,0.781,0.315,229933,0.203,0.14,0.0731,Major,0.0435,108.873,0.125
ayZjeMGJsVBjMfhW4UUncU,69,0.351,0.596,233880,0.706,0,0.36,Major,0.0262,146.088,0.704
p2zkUGQAfd5nOlAP8k4aTs,57,0.00224,0.385,237707,0.707,0.377,0.0755,Major,0.0412,115.144,0.774
e9s0IfIklX6OH4hKPCxA4s,19,0.783,0.597,127173,0.805,0,0.703,Minor,0.942,95.708,0.476
d3ZZxTnlmGId2nx8cFewWm,54,0.0012,0.212,304907,0.641,0.104,0.119,Minor,0.036,91.569,0.049
DXEBvq0y488gpJKJRsoyE4,13,0.766,0.718,106986,0.66,0,0.616,Major,0.887,53.641,0.674
HS3FgawxsuezEn2v78acSM,37,0.947,0.206,39120,0.0438,0.956,0.198,Minor,0.0411,167.249,0.461
rV0bWNeJrWtj2bTuv7mbae,63,0.0249,0.685,293493,0.631,7.67e-5,0.211,Major,0.0926,104.126,0.72
kozj8dv99IdipR07QU8w7A,57,0.0168,0.579,295267,0.493,0.0133,0.0752,Minor,0.0271,88.172,0.367
xPV8mkYHWlRbPyH0OtApXE,53,0.392,0.373,331173,0.571,0.0476,0.126,Minor,0.0334,161.874,0.656
s6girQfXQUFtZQFxQ6SuVp,28,0.881,0.557,227084,0.385,3.35e-6,0.723,Major,0.946,100.414,0.456
QhPSA8pGTwJ3T9dP8GhSZ9,36,0.995,0.285,114602,0.0428,0.845,0.175,Minor,0.0473,75.83,0.284
GWscax4JSWak9LqHgPDNNl,63,0.0621,0.614,210005,0.897,0,0.178,Major,0.0762,124.029,0.453
hYrL5E9PpccyyQdbE0bpTl,61,0.0843,0.64,210479,0.7,0,0.222,Major,0.0297,168.012,0.737
HjjZEdmbRKPjJacbE6cqq9,15,0.767,0.444,226427,0.987,0,0.975,Minor,0.922,137.729,0.0693
Zr9dwmBuLDgZJeFV0j0Nx9,11,0.864,0.514,445093,0.564,4.4e-6,0.761,Minor,0.942,85.682,0.362
2Z2w4iYjs9pIK8f3mQupuf,62,0.0717,0.646,253200,0.647,0,0.216,Major,0.0255,136.001,0.68
twVCQjITS9W85916QSW3EP,68,0.0459,0.616,252040,0.91,0,0.343,Major,0.0386,144.073,0.693
wAYAWCJrHfoHu2G4smJjix,30,0.983,0.396,204427,0.315,0.89,0.0915,Major,0.0322,141.558,0.65
YdB1PGFULVFCnY1IxBgciT,23,0.828,0.515,210773,0.877,0,0.648,Major,0.958,80.169,0.163
yqrDSAJ9BSiR9PYbUqziw0,30,0.945,0.124,563227,0.0841,0.198,0.153,Major,0.0462,85.386,0.0399
M86pVheAfbOFsy8yLDxVm7,30,0.756,0.531,247293,0.957,0,0.966,Major,0.863,132.302,0.209
0U4ZLl8QwAEzSnqPwPrGVs,45,0.751,0.0874,193373,0.107,0.808,0.147,Major,0.044,168.866,0.0391
6BJraESs5rY9TzUVMZjoTv,29,0.99,0.118,504000,0.157,0.728,0.117,Major,0.0572,65.821,0.0375
n9EQ9dAjeZ9K0APxpnfZd9,26,0.066,0.521,157067,0.814,0,0.0868,Major,0.108,153.747,0.972
aI00TCxPRy4iv6PU413JRE,29,0.994,0.431,274773,0.0115,0.784,0.0844,Major,0.0487,127.194,0.149
Niip25MuXF0pLrNjqa1sRf,32,0.912,0.266,221449,0.358,1.23e-5,0.0957,Major,0.0294,98.153,0.166
cJJluVOCr1yciwTqADiuq9,60,0.0582,0.412,289360,0.54,0.0717,0.0849,Major,0.0516,96.783,0.299
926mdjG6quUUgzD2NXE9mf,42,0.949,0.0716,634133,0.0599,0.798,0.107,Minor,0.0405,76.278,0.0491
iPInV4cAWfk2owGJwJfqA7,35,0.971,0.264,229120,0.0528,0.845,0.26,Minor,0.0407,94.089,0.705
8Kecy1UiOyAPLXirxHmOR9,31,0.994,0.239,188000,0.0298,0.00466,0.0973,Minor,0.0471,81.616,0.0481
4UZeAbIWVTcuD8n5K0olwk,37,0.981,0.198,162507,0.225,0.672,0.0744,Major,0.0363,72.154,0.0439
8iJiWIGGWtqhbUaSMojHhp,54,0.976,0.233,902880,0.168,0.9,0.105,Major,0.0341,69.013,0.0635
6voTa6cdgHxU74W7jZj4Ts,55,0.363,0.284,255547,0.459,0.504,0.719,Major,0.032,151.796,0.104
lkpY1jxZsLPVGhq30FEGws,63,0.0591,0.724,289893,0.704,2.75e-6,0.145,Major,0.056,129.937,0.964
gfVa0Sol2yvIRNtrSlSjbs,39,4.7e-5,0.559,223600,0.981,8.39e-5,0.0848,Minor,0.0719,140.117,0.453
v0cdDIIi4EkvOhJQGXe1hK,13,0.987,0.268,56000,0.221,0.855,0.0799,Major,0.0612,179.731,0.44
Y16jvKvlXbvA9MabISHnVK,53,0.188,0.496,370667,0.771,0.00929,0.0788,Minor,0.0528,100.298,0.24
JgQDesJgdB8LVhWH0rXKFo,57,0.0206,0.429,259200,0.88,0.698,0.607,Minor,0.109,148.965,0.255
zAscm9elkuL2v4BpMuIb6T,69,0.205,0.589,179347,0.641,0,0.0864,Major,0.0838,160.031,0.57
ldtlndwW3JOQtzGdsZhlkK,57,5.96e-4,0.471,261813,0.956,0.62,0.624,Major,0.0403,169.798,0.715
uP1RmGrWGwrkwf9Dqlwp9S,0,0.939,0.344,429733,0.294,0.742,0.119,Minor,0.0367,117.693,0.324
0IVopwrymYFK6GwMstPCcO,62,0.0241,0.509,218787,0.916,4.02e-4,0.36,Major,0.0324,92.432,0.672
8fEQeZD8LCpxka7mksoidW,59,0.0034,0.602,198107,0.915,0,0.0967,Major,0.0541,111.512,0.581
eS8LTx8MRpWY3K5oXG1HTr,37,0.779,0.175,200493,0.0267,0.0835,0.121,Minor,0.0457,99.653,0.141
Nl79fUGZIUdoy8TBYurSlc,21,0.918,0.664,168187,0.627,0,0.826,Major,0.931,114.575,0.448
Y6xEKwwHf0hPuIAalH96n3,66,0.0359,0.507,278707,0.588,1.29e-4,0.373,Major,0.0641,170.889,0.637
pWZ1YRgqY1EnBMSlknU75c,53,0.567,0.613,197667,0.355,0,0.0909,Major,0.0247,135.622,0.129
VbJmTXPOloZ5ln7OrHD7DW,23,0.8,0.622,279561,0.419,0,0.701,Major,0.96,84.224,0.406
XT8gt3KSnkNGD6y1JUq9dm,11,0.742,0.442,44937,0.976,0.00351,0.919,Minor,0.619,143.465,0.293
xqPrMIAk5nu8w0t7Ogwi8A,16,0.972,0.505,67423,0.435,0.0145,0.734,Major,0.0366,118.61,0.741
VnLN48Fx5zRwhWWrfg4lYA,15,0.812,0.696,45107,0.627,0,0.257,Minor,0.939,85.54,0.391
ssJlVTcPeCa6dk9F7e9nWA,55,1.14e-4,0.334,476267,0.986,0.0353,0.0805,Minor,0.0576,124.668,0.48
B4hyjx1I6DLZbbMG17jmM7,19,0.563,0.384,201101,0.75,0,0.352,Minor,0.938,77.879,0.384
BOJjETVpw8RJMy0BOrdVQ5,73,0.789,0.675,189867,0.588,0,0.95,Major,0.177,79.989,0.879
qxwabeaCdnTTSiz2dxaGRz,17,0.804,0.568,238235,0.733,0,0.867,Minor,0.921,130.892,0.103
OJKG3ME16vy9digYfLxmsM,27,0.726,0.0886,317107,0.261,0.917,0.0996,Major,0.0495,165.911,0.0411
aj2FkA4qUCe2XDAF0bqCev,30,0.63,0.477,363933,0.885,0,0.723,Minor,0.854,87.503,0.487
GUZYj2otOncZQZLqsB7q3r,64,0.0904,0.642,179304,0.762,1.25e-6,0.101,Major,0.0451,127.513,0.647
l0I96oPbZGlFwOOhG0Mt2M,61,0.00192,0.378,169187,0.974,0.0139,0.0588,Major,0.194,203.715,0.824
irITS1V1XoRIxGKD3RLOP3,17,0.833,0.614,228376,0.617,0,0.755,Minor,0.933,77.923,0.432
UVph48IvjhUiIsgPsycRaM,10,0.735,0.481,72400,0.855,0,0.72,Minor,0.916,86.842,0.328
RXylyYj5EySub5SWPfoQIk,64,0.787,0.313,184213,0.429,0,0.0863,Major,0.0343,77.27,0.416
u24GpS0DPC6CuSofRWGZs1,45,0.987,0.251,136173,0.16,0.915,0.308,Major,0.0343,85.081,0.256
YdJYrOMGLUsDeKXFr7jl3x,11,0.607,0.642,208600,0.679,0,0.777,Major,0.937,87.592,0.751
L0VupxjMmLSPWtSdaORh2f,29,0.554,0.578,196859,0.899,0,0.684,Major,0.887,116.149,0.357
Du9uP568Il7iPBEQco9f4j,21,0.769,0.549,92280,0.879,0,0.904,Minor,0.954,73.112,0.303
pPXXHtpnOckJ2ApdZjGqB2,52,0.0446,0.476,233133,0.766,0.0053,0.214,Major,0.038,137.083,0.68
cr9yyMmR9i09twS0d5e4fY,10,0.874,0.532,124800,0.525,0,0.817,Minor,0.908,117.123,0.268
ZNxSCkwCvkUHTgh0cTSKLJ,0,0.959,0.334,162240,0.229,0.0991,0.218,Minor,0.0334,133.273,0.419
xmRCQO02zhgcIR3Bnm4yJ0,66,0.579,0.601,214080,0.574,1.14e-5,0.216,Major,0.03,147.964,0.8
q3uzqHc6f1wuEvu8HUDrby,11,0.95,0.209,195947,0.0587,0.00196,0.113,Major,0.0391,134.029,0.0388
TuLzG32nFkjUKGIAYGBMv8,33,0.857,0.183,309333,0.0995,0.902,0.32,Major,0.0436,75.395,0.0657
DoPXPZw0FOdEuVDQcTa3ro,33,0.00115,0.487,295280,0.989,1.19e-4,0.344,Major,0.0793,98.017,0.253
YSzNGLfQHDAauM2hbe3IXh,52,0.583,0.543,222667,0.45,0,0.0595,Major,0.024,85.006,0.448
oX33op7lhCcWp85XdmuHOk,26,0.792,0.688,164960,0.6,0,0.839,Minor,0.95,78.251,0.473
6rDGSrO7EQLilGaRhoPJs7,29,0.994,0.402,84573,0.186,0.952,0.147,Major,0.0414,51.157,0.255
YQXpGTbrZWE3bkr6W3DAYi,14,0.721,0.685,305520,0.31,0,0.791,Major,0.934,114.319,0.618
gZsNAkSJi7jExD1wllFN0v,50,0.979,0.184,437160,0.157,4.23e-4,0.167,Minor,0.044,170.643,0.0805
O0R3NcYE2pjNJGfzTFfxZQ,40,0.894,0.61,234947,0.309,0,0.0961,Major,0.125,102.949,0.516
USbor7w25sjzh8x8nLsLFv,62,0.0513,0.395,211453,0.896,0.00396,0.14,Minor,0.0351,101.867,0.35
LcLHEsUo4q0iXJKPeGLaYz,59,0.0112,0.775,210347,0.678,0.0105,0.125,Major,0.0351,147.847,0.93
nleXhMBMjxmm5wdHanNgwB,13,0.876,0.573,228400,0.879,0,0.709,Major,0.945,133.977,0.105
9vu9KY0klhRObpCqrjwFOd,39,0.995,0.294,426800,0.00446,0.912,0.163,Major,0.0427,132.349,0.231
yG6MIW9eRA8NRBtq418k7E,37,0.933,0.181,507973,0.188,0.887,0.0989,Major,0.0392,74.637,0.041
H52eTMEpjQgOtR0Tgcwanr,28,0.993,0.428,359360,0.0932,0.948,0.101,Major,0.041,69.768,0.456
nNknGLCrPNChi5V1Pqdz0L,16,0.822,0.659,978489,0.482,0,0.895,Major,0.941,104.441,0.56
ZC08OnDXqVRn7VOekC4q0u,67,0.435,0.857,272576,0.561,0,0.0831,Major,0.0292,99.989,0.76
xrsEZ3QRFWtsIHCtSpXi0C,63,0.995,0.405,87517,0.00996,0.954,0.0908,Minor,0.042,67.82,0.349
317P2miLl98z2bt4RWDo3R,67,0.451,0.375,259120,0.546,3.12e-4,0.278,Major,0.0294,95.361,0.37
coilSHen1JF3njdcmb47ke,26,0.736,0.529,138200,0.775,0,0.971,Major,0.948,89.776,0.283
wkJMiJULOY0OdyIC85MGhc,57,0.321,0.731,189427,0.555,1.03e-4,0.0527,Major,0.0519,131.26,0.935
APwxQkZyr9Vv9vEpObMKGD,53,0.0143,0.523,310933,0.622,0.0065,0.297,Major,0.0245,147.878,0.446
Si4nyetn9hSOXoAJHwE8GG,28,0.959,0.391,214053,0.174,0,0.121,Major,0.0485,177.903,0.322
9A1tEg67kGJtvacnrTQwhe,42,0.792,0.538,144744,0.904,0,0.897,Major,0.948,70.057,0.223
BxRpQqd6G3u0nqckGTFq5e,32,0.959,0.247,578493,0.0225,0.153,0.115,Minor,0.0417,121.886,0.0584
uv8sXfUMA5NmK5XkNqQbda,14,0.765,0.704,94667,0.444,0,0.415,Major,0.873,104.891,0.769
Q2Q67pOiDUeZriu3RvTBYE,21,0.831,0.445,185293,0.939,1.35e-4,0.759,Major,0.88,81.752,0.0332
6L4IV6OvrESXS0s6zP68yg,37,0.988,0.404,316360,0.074,0.914,0.0907,Major,0.0426,76.497,0.36
68saClu1I4omlb3ByvoP99,51,0.995,0.43,189840,0.00236,0.932,0.0926,Major,0.0794,173.332,0.371
krRNiopU6eoouTv3Gsxeth,10,0.887,0.553,129680,0.679,0,0.366,Major,0.937,73.853,0.153
8HIpt9jjjy0BRWKW9V0Krj,23,0.964,0.161,186293,0.0248,0.917,0.0892,Minor,0.0452,108.638,0.0647
zCfBA1uQ8ZeQ20XqlHebt1,52,0.363,0.659,257400,0.468,0,0.0964,Major,0.0232,99.066,0.37
MeM3EWoj8qEI9v8Enwcsuc,54,0.6,0.606,168307,0.411,0.00064899999999999995,0.103,Major,0.0413,84.944,0.412
REiV9oPG1ou8hDuIscWidy,57,0.314,0.537,259702,0.559,7.95e-4,0.116,Major,0.0315,167.758,0.918
O0jiQKMQWCbyWMCpYZowYX,75,0.447,0.634,270773,0.63,0.039,0.17,Minor,0.031,118.628,0.489
UboPNtQ4sNhaZAK7GZ9nmv,19,0.927,0.446,147533,0.266,5.26e-6,0.0758,Major,0.0359,176.053,0.427
ycIFC1Xz6HcOnddy63Jq8F,27,0.972,0.593,117667,0.22,0.868,0.139,Major,0.0618,67.084,0.428
x1eWKJodzGmNgmiBHveiFJ,28,0.74,0.691,531600,0.431,0,0.379,Minor,0.901,122.336,0.727
E3yMZy0t28PEsLzO4ko0zg,21,0.737,0.674,127596,0.64,0,0.88,Major,0.963,84.971,0.336
1bFjWZ1TgQyL2qGqAtgcAy,31,0.985,0.512,111120,0.0717,0.962,0.0788,Minor,0.0399,79.684,0.58
PqrxAiK5kAPxGRYUfa9tyG,12,0.93,0.49,104987,0.493,2.67e-5,0.84,Major,0.946,152.587,0.499
SsnHCjIhjWVw9RTOlBYDiX,62,0.0188,0.514,341825,0.806,0.00227,0.0976,Major,0.0582,109.331,0.288
xJnghFMTV1Wwd71KT8O07K,65,0.0886,0.663,207347,0.53,0,0.154,Major,0.0301,109.003,0.269
ADafGMZMidN9Rsxzy0OT7K,27,0.88,0.604,206667,0.652,0,0.742,Minor,0.926,118.36,0.398
ZF64C182t6zn7UOlQmXZyW,15,0.732,0.546,236733,0.587,0,0.946,Major,0.92,81.187,0.683
LEcdLTCsbfG2VT6QN1LeZD,23,0.783,0.688,74491,0.371,0,0.652,Major,0.956,96.106,0.679
ghVA8TIWVSD16aSRRJ8XKN,67,0.0106,0.502,205320,0.726,2.42e-4,0.349,Major,0.0513,125.955,0.554
KBoEBrPhkcWJdXnUlu1M22,58,0.315,0.168,356333,0.302,0.79,0.11,Minor,0.0344,102.041,0.205
kDH7KlnjC6SRDN8ZCzrWgW,60,0.797,0.656,273067,0.438,0.0522,0.142,Major,0.0282,119.996,0.305
vjTpWvsGxrpZ8xYe2kn9s2,38,0.993,0.335,160333,0.0737,0.912,0.104,Major,0.0349,73.132,0.0676
ZWV4VvGZtIutp4MRkXO0rR,71,0.328,0.397,198707,0.785,0.00495,0.0621,Minor,0.0545,96.333,0.646
1qZ0Vm2YxEMs1fzUNzKZTN,21,0.926,0.65,399907,0.453,0,0.24,Major,0.934,89.249,0.468
FoXTcdwfQCa9ZOKfvIZaFP,12,0.856,0.635,166733,0.584,0,0.244,Minor,0.929,112.253,0.341
nqPWtXf0b0TzXrimkmAJXY,14,0.965,0.435,350813,0.188,0.297,0.13,Major,0.0449,155.323,0.582
EIPkhHhKDv5b75UkU9g5d6,34,0.389,0.521,644075,0.51,0,0.0887,Major,0.919,57.361,0.132
H6LX8LoGCTuI34PHxi2tL5,57,0.812,0.763,201947,0.484,0.393,0.0841,Minor,0.0311,122.913,0.416
IL2U4oKSFFSrR0iA7p7DgG,32,0.991,0.23,100467,0.0298,1.37e-4,0.0833,Major,0.0474,161.676,0.117
qzeuuo83VLNcDyT7sMOXE4,9,0.884,0.643,103886,0.223,0,0.629,Major,0.939,72.728,0.46
hXZUZJk4hjSjxOKCZ93fAx,29,0.465,0.634,173013,0.459,7.63e-5,0.144,Major,0.0257,84.102,0.336
9ApsRouArjr4Flcirb0nVW,57,0.0239,0.329,419933,0.673,0.109,0.138,Minor,0.0296,91.122,0.323
3YHXVZC3cw7dUC89BpRGtV,0,0.963,0.219,228427,0.0492,2.54e-6,0.0985,Major,0.0545,75.486,0.101
vBDiBRbMbBeH7cQZ4yxIfG,31,0.994,0.455,283840,0.0202,0.916,0.126,Major,0.0491,66.324,0.174
