circuit,gender,year,attacks,kills,errors,aces,serve_errors,blocks,digs,win
AVP,M,2004,45,23,3,1,3,3,5,lose
AVP,M,2004,36,18,13,0,7,1,2,lose
AVP,M,2004,62,32,10,1,4,3,18,lose
AVP,M,2004,74,39,8,0,3,5,24,lose
AVP,M,2004,33,21,3,0,3,4,4,lose
AVP,M,2004,21,13,7,0,0,1,9,lose
AVP,M,2004,60,31,4,2,2,4,16,lose
AVP,M,2004,45,27,9,4,4,1,11,lose
AVP,M,2004,44,33,6,2,6,2,15,lose
AVP,M,2004,49,24,5,0,6,2,10,lose
AVP,M,2004,48,24,7,2,3,3,8,lose
AVP,M,2004,79,36,5,3,2,5,25,lose
AVP,M,2004,39,21,11,1,8,2,5,lose
AVP,M,2004,27,22,4,0,0,13,13,lose
AVP,M,2004,39,24,6,2,1,2,5,lose
AVP,M,2004,40,26,6,0,0,5,5,lose
AVP,M,2004,41,23,13,1,4,7,8,lose
AVP,M,2004,41,23,13,1,1,2,7,lose
AVP,M,2004,31,26,5,1,3,5,8,lose
AVP,M,2004,38,15,6,1,2,2,6,lose
AVP,M,2004,50,17,21,0,3,4,12,lose
AVP,M,2004,71,7,40,0,3,4,16,lose
AVP,M,2004,63,20,28,0,11,5,15,lose
AVP,M,2004,56,13,21,2,1,3,16,lose
AVP,M,2004,47,2,23,1,3,4,8,lose
AVP,M,2004,49,3,25,2,1,4,15,lose
AVP,M,2004,43,19,10,0,6,1,8,lose
AVP,M,2004,51,30,6,1,6,4,7,lose
AVP,M,2004,59,26,5,5,1,6,7,lose
AVP,M,2004,59,31,6,0,3,3,20,lose
AVP,M,2004,46,22,9,2,2,0,1,lose
AVP,M,2004,51,26,5,0,2,0,12,lose
AVP,M,2004,59,34,7,0,3,2,18,lose
AVP,M,2004,47,22,8,1,3,1,10,lose
AVP,M,2004,59,11,37,0,4,2,9,lose
AVP,M,2004,57,9,17,2,7,5,10,lose
AVP,M,2004,80,13,44,0,6,3,19,lose
AVP,M,2004,50,13,18,0,0,0,10,lose
AVP,M,2004,49,9,24,0,0,2,13,lose
AVP,M,2004,44,29,8,2,4,0,9,lose
AVP,M,2004,43,21,7,1,2,2,5,lose
AVP,M,2004,52,18,8,0,0,4,12,lose
AVP,M,2004,41,26,6,0,5,0,12,lose
AVP,M,2004,63,38,9,0,6,3,11,lose
AVP,M,2004,49,25,15,0,2,3,12,lose
AVP,M,2004,54,26,13,0,0,0,14,lose
AVP,M,2004,59,35,10,0,7,2,9,lose
AVP,M,2004,55,26,10,0,2,5,7,lose
AVP,M,2004,72,40,15,1,4,8,15,lose
AVP,M,2004,78,37,13,2,12,1,24,lose
AVP,M,2004,46,23,9,0,6,2,7,lose
AVP,M,2004,59,29,15,0,0,1,20,lose
AVP,M,2004,56,22,9,2,6,0,14,lose
AVP,M,2004,62,26,6,0,2,3,21,lose
AVP,M,2004,53,25,15,1,2,1,12,lose
AVP,M,2004,91,47,6,0,3,7,34,lose
AVP,M,2004,66,28,7,0,0,6,21,lose
AVP,W,2004,23,12,6,1,1,0,9,lose
AVP,W,2004,43,23,11,2,4,6,15,lose
AVP,W,2004,83,30,13,3,3,0,29,lose
AVP,W,2004,55,28,6,3,2,1,17,lose
AVP,W,2004,46,15,7,0,1,0,20,lose
AVP,W,2004,37,16,10,0,2,0,12,lose
AVP,W,2004,26,11,9,1,2,3,19,lose
AVP,W,2004,33,11,5,0,2,1,9,lose
AVP,W,2004,27,6,3,0,2,0,6,lose
AVP,W,2004,33,8,8,0,3,2,11,lose
AVP,W,2004,53,17,6,0,2,0,11,lose
AVP,W,2004,53,12,3,2,5,1,20,lose
AVP,W,2004,41,20,5,3,4,0,16,lose
AVP,W,2004,44,21,6,0,7,1,18,lose
AVP,W,2004,55,24,12,2,3,5,16,lose
AVP,W,2004,37,12,11,0,3,1,7,lose
AVP,W,2004,46,15,11,1,1,1,8,lose
AVP,W,2004,66,33,7,0,3,1,26,lose
AVP,W,2004,51,19,5,2,1,0,13,lose
AVP,W,2004,59,32,4,2,5,0,20,lose
AVP,W,2004,66,33,4,0,4,0,33,lose
AVP,W,2004,68,31,11,0,4,1,22,lose
AVP,W,2004,59,27,6,4,3,0,32,lose
AVP,W,2004,15,11,4,0,3,0,4,lose
AVP,W,2004,44,18,8,0,4,0,14,lose
AVP,W,2004,43,25,2,2,2,0,15,lose
AVP,W,2004,55,25,9,4,3,0,19,lose
AVP,W,2004,36,17,3,0,1,0,10,lose
AVP,W,2004,60,0,28,0,1,1,21,lose
AVP,W,2004,46,9,20,0,1,6,16,lose
AVP,W,2004,36,13,11,1,4,4,13,lose
AVP,W,2004,49,18,9,2,2,2,19,lose
AVP,W,2004,63,30,10,2,4,4,19,lose
AVP,W,2004,54,20,8,1,2,1,16,lose
AVP,W,2004,46,14,11,2,7,0,17,lose
AVP,W,2004,55,25,8,4,1,2,23,lose
AVP,W,2004,40,17,8,2,2,0,17,lose
AVP,W,2004,37,9,5,0,4,7,22,lose
AVP,W,2004,33,13,8,4,4,1,10,lose
AVP,W,2004,59,30,4,5,2,2,24,lose
AVP,W,2004,36,14,3,0,4,1,7,lose
AVP,W,2004,42,18,3,1,0,3,18,lose
AVP,W,2004,75,34,7,5,4,1,23,lose
AVP,W,2004,74,32,5,3,1,3,25,lose
AVP,W,2004,54,22,10,2,2,0,22,lose
AVP,W,2004,32,17,0,3,0,0,14,lose
AVP,W,2004,39,18,7,0,7,0,11,lose
AVP,W,2004,52,25,6,0,3,2,18,lose
AVP,W,2004,39,13,7,1,2,0,11,lose
AVP,W,2004,88,37,16,2,1,6,33,lose
AVP,W,2004,42,15,7,2,5,2,12,lose
AVP,W,2004,48,23,4,1,2,0,13,lose
AVP,W,2004,54,26,10,0,5,0,14,lose
AVP,W,2004,88,35,6,1,2,1,40,lose
AVP,W,2004,73,12,38,1,1,0,26,lose
AVP,W,2004,47,7,20,0,2,0,11,lose
AVP,W,2004,50,6,22,0,3,0,14,lose
AVP,W,2004,65,10,23,2,2,2,20,lose
AVP,W,2004,76,10,35,0,2,5,34,lose
AVP,W,2004,42,6,18,0,4,1,7,lose
AVP,M,2004,59,29,15,3,6,5,5,lose
AVP,M,2004,73,26,9,1,3,2,42,lose
AVP,M,2004,38,20,9,0,2,2,6,lose
AVP,M,2004,42,13,10,1,6,0,5,lose
AVP,M,2004,45,20,14,1,4,4,19,lose
AVP,M,2004,51,26,6,0,3,1,7,lose
AVP,M,2004,106,37,11,2,0,7,47,lose
AVP,M,2004,35,14,15,1,2,0,4,lose
AVP,M,2004,54,34,10,1,2,7,10,lose
AVP,M,2004,69,25,8,0,1,1,29,lose
AVP,M,2004,50,16,11,2,2,1,11,lose
AVP,M,2004,47,20,10,0,2,3,11,lose
AVP,M,2004,51,24,9,1,2,4,14,lose
AVP,M,2004,47,19,7,1,5,0,8,lose
AVP,M,2004,50,28,8,0,1,4,13,lose
AVP,M,2004,36,14,5,2,5,1,9,lose
AVP,M,2004,67,28,9,0,5,4,28,lose
AVP,M,2004,69,34,13,6,4,5,19,lose
AVP,M,2004,42,23,11,1,6,2,12,lose
AVP,M,2004,45,23,14,2,3,2,13,lose
AVP,M,2004,50,21,8,0,5,3,14,lose
AVP,M,2004,53,36,6,0,1,6,10,lose
AVP,M,2004,70,35,4,0,3,4,32,lose
AVP,M,2004,53,24,7,1,3,3,15,lose
AVP,M,2004,66,33,8,1,3,4,13,lose
AVP,M,2004,63,36,11,1,2,6,18,lose
AVP,M,2004,56,31,7,2,6,2,14,lose
AVP,M,2004,48,25,4,1,2,4,10,lose
AVP,M,2004,56,25,14,0,1,3,17,lose
AVP,M,2004,55,27,3,0,0,0,15,lose
AVP,M,2004,45,19,11,1,2,0,12,lose
AVP,M,2004,51,25,9,1,4,1,11,lose
AVP,M,2004,38,17,6,1,4,3,5,lose
AVP,M,2004,77,34,19,0,2,1,26,lose
AVP,M,2004,59,25,13,0,0,10,14,lose
AVP,M,2004,77,33,9,0,4,2,32,lose
AVP,M,2004,37,21,8,0,5,2,3,lose
AVP,M,2004,41,15,11,1,8,2,2,lose
AVP,M,2004,45,29,10,3,2,1,11,lose
AVP,M,2004,51,26,8,0,1,1,12,lose
AVP,M,2004,64,40,14,1,1,2,15,lose
AVP,M,2004,61,29,5,1,4,3,19,lose
AVP,M,2004,50,28,5,0,3,1,7,lose
AVP,M,2004,43,21,8,0,4,2,13,lose
AVP,M,2004,45,23,13,1,3,2,10,lose
AVP,M,2004,49,29,12,0,0,4,12,lose
AVP,M,2004,53,29,7,0,3,4,13,lose
AVP,M,2004,53,25,3,0,1,2,11,lose
AVP,M,2004,41,15,9,0,2,3,8,lose
AVP,M,2004,45,25,4,1,2,1,10,lose
AVP,M,2004,44,29,9,0,7,4,6,lose
AVP,M,2004,62,36,7,1,5,4,16,lose
AVP,M,2004,50,29,10,2,2,3,9,lose
AVP,M,2004,49,24,3,2,4,3,13,lose
AVP,M,2004,53,21,9,0,3,3,8,lose
AVP,M,2004,52,18,18,1,1,1,14,lose
AVP,M,2004,70,39,3,0,0,6,18,lose
AVP,M,2004,63,26,15,3,4,2,20,lose
AVP,M,2004,52,24,5,1,1,2,12,lose
AVP,M,2004,48,27,8,1,4,4,10,lose
AVP,M,2004,57,37,8,1,4,6,13,lose
AVP,W,2004,32,12,3,1,6,1,13,lose
AVP,W,2004,42,18,4,3,5,3,14,lose
AVP,W,2004,40,21,7,3,4,0,8,lose
AVP,W,2004,51,22,9,1,3,2,15,lose
AVP,W,2004,52,24,5,0,2,1,23,lose
AVP,W,2004,40,10,7,0,2,1,4,lose
AVP,W,2004,55,32,6,0,1,0,21,lose
AVP,W,2004,29,8,8,2,1,0,6,lose
AVP,W,2004,38,5,7,0,0,0,10,lose
AVP,W,2004,43,18,4,2,1,0,20,lose
AVP,W,2004,44,22,6,1,4,1,14,lose
AVP,W,2004,50,17,8,3,3,0,16,lose
AVP,W,2004,49,15,8,1,3,0,14,lose
AVP,W,2004,76,34,12,3,5,0,25,lose
AVP,W,2004,65,29,8,0,2,1,25,lose
AVP,W,2004,31,11,13,0,2,0,2,lose
AVP,W,2004,33,19,8,1,0,0,1,lose
AVP,W,2004,60,30,11,1,4,3,19,lose
AVP,W,2004,44,18,13,1,2,2,9,lose
AVP,W,2004,65,26,10,0,5,0,25,lose
AVP,W,2004,36,16,2,1,6,0,6,lose
AVP,W,2004,47,24,10,2,2,1,15,lose
AVP,W,2004,56,21,8,2,3,0,18,lose
AVP,W,2004,41,23,7,0,2,1,6,lose
AVP,W,2004,48,15,5,1,2,1,13,lose
AVP,W,2004,66,42,6,1,1,2,35,lose
AVP,W,2004,43,25,3,1,2,1,15,lose
AVP,W,2004,61,30,13,1,2,0,18,lose
AVP,W,2004,39,16,8,0,1,0,7,lose
AVP,W,2004,63,33,8,0,2,5,19,lose
AVP,W,2004,51,27,12,6,5,3,17,lose
AVP,W,2004,71,28,10,4,6,2,28,lose
AVP,W,2004,51,25,14,0,2,1,13,lose
AVP,W,2004,47,22,4,2,4,0,19,lose
AVP,W,2004,52,19,11,2,1,2,17,lose
AVP,W,2004,79,35,10,3,1,3,35,lose
AVP,W,2004,45,23,12,0,3,1,13,lose
AVP,W,2004,48,14,9,2,2,1,20,lose
AVP,W,2004,52,18,12,3,5,2,15,lose
AVP,W,2004,52,25,3,1,2,2,24,lose
AVP,W,2004,60,21,4,1,2,1,22,lose
AVP,W,2004,47,19,13,0,2,1,17,lose
AVP,W,2004,49,25,8,2,1,1,24,lose
AVP,W,2004,34,13,5,1,4,1,7,lose
AVP,W,2004,58,17,7,1,1,2,18,lose
AVP,W,2004,78,26,11,2,3,4,35,lose
AVP,W,2004,50,20,7,1,4,1,14,lose
AVP,W,2004,72,40,5,1,6,1,21,lose
AVP,W,2004,77,30,9,4,6,0,32,lose
AVP,W,2004,70,35,9,2,1,0,28,lose
AVP,W,2004,51,30,4,4,5,0,13,lose
AVP,W,2004,71,34,7,4,3,4,27,lose
AVP,W,2004,60,29,8,1,4,2,22,lose
AVP,W,2004,55,30,3,3,4,3,14,lose
AVP,W,2004,71,40,5,0,1,2,29,lose
AVP,W,2004,79,38,5,0,2,1,28,lose
AVP,W,2004,48,15,12,2,1,0,5,lose
AVP,W,2004,56,28,5,0,1,1,16,lose
AVP,W,2004,56,27,13,3,6,1,14,lose
AVP,W,2004,54,23,4,0,2,1,14,lose
AVP,W,2004,65,30,15,2,4,1,13,lose
AVP,M,2004,64,34,18,2,3,6,15,lose
AVP,M,2004,51,25,16,0,1,5,11,lose
AVP,M,2004,75,41,13,2,2,3,24,lose
AVP,M,2004,49,21,11,1,3,1,10,lose
AVP,M,2004,64,36,12,2,8,1,13,lose
AVP,M,2004,48,30,5,0,9,1,12,lose
AVP,M,2004,76,33,15,2,4,5,25,lose
AVP,W,2004,42,20,6,0,0,0,11,lose
AVP,W,2004,86,42,4,3,5,2,29,lose
AVP,W,2004,53,20,11,1,2,1,19,lose
AVP,W,2004,53,20,9,2,3,1,14,lose
AVP,W,2004,52,24,7,0,3,0,15,lose
AVP,W,2004,74,42,9,1,6,1,24,lose
AVP,W,2004,55,26,9,3,7,0,16,lose
AVP,M,2004,53,31,11,3,1,1,13,lose
AVP,M,2004,48,21,12,1,5,5,9,lose
AVP,M,2004,46,21,16,0,2,1,8,lose
AVP,M,2004,49,23,13,1,5,2,10,lose
AVP,M,2004,72,39,13,1,1,6,21,lose
AVP,M,2004,55,23,9,0,2,1,16,lose
AVP,M,2004,56,22,9,1,3,4,14,lose
AVP,M,2004,86,38,15,1,4,8,28,lose
AVP,M,2004,60,21,15,0,0,6,20,lose
AVP,M,2004,57,33,17,1,2,7,6,lose
AVP,M,2004,62,46,7,1,2,2,10,lose
AVP,M,2004,58,28,12,0,5,5,11,lose
AVP,M,2004,62,32,13,2,5,5,12,lose
AVP,M,2004,40,20,9,1,0,6,10,lose
AVP,M,2004,41,20,9,0,2,2,3,lose
AVP,M,2004,47,17,5,1,2,1,9,lose
AVP,M,2004,67,34,15,0,0,3,19,lose
AVP,M,2004,45,26,11,3,1,2,6,lose
AVP,M,2004,71,37,10,1,5,4,22,lose
AVP,W,2004,56,20,10,0,3,0,13,lose
AVP,W,2004,50,25,8,0,0,0,11,lose
AVP,W,2004,58,25,6,3,3,1,16,lose
AVP,W,2004,52,17,10,1,2,1,14,lose
AVP,W,2004,50,22,3,1,1,1,13,lose
AVP,W,2004,74,31,8,1,6,5,22,lose
AVP,W,2004,37,19,6,0,2,1,5,lose
AVP,W,2004,60,33,8,4,3,1,17,lose
AVP,W,2004,59,28,10,3,7,5,19,lose
AVP,W,2004,98,37,10,0,0,2,41,lose
AVP,W,2004,89,46,8,1,1,0,33,lose
AVP,W,2004,82,34,9,2,1,3,31,lose
AVP,W,2004,63,40,9,0,3,2,20,lose
AVP,W,2004,64,27,10,1,2,0,23,lose
AVP,W,2004,53,27,9,1,0,3,14,lose
AVP,W,2004,44,21,6,0,3,1,6,lose
AVP,W,2004,97,36,8,0,4,2,32,lose
AVP,W,2004,72,30,11,0,3,1,31,lose
AVP,W,2004,58,29,7,3,6,2,15,lose
AVP,M,2004,38,20,8,0,3,3,7,lose
AVP,M,2004,42,19,10,1,5,2,10,lose
AVP,M,2004,44,15,12,0,2,1,8,lose
AVP,M,2004,47,29,11,1,2,4,9,lose
AVP,M,2004,62,26,14,0,0,2,19,lose
AVP,M,2004,39,21,8,1,6,1,4,lose
AVP,M,2004,47,27,11,0,3,2,11,lose
AVP,M,2004,45,25,8,2,4,0,8,lose
AVP,M,2004,41,20,7,0,3,1,9,lose
AVP,M,2004,63,26,15,0,1,5,21,lose
AVP,M,2004,63,28,12,0,1,2,11,lose
AVP,M,2004,51,27,12,1,8,4,10,lose
AVP,M,2004,67,32,14,0,2,3,18,lose
AVP,M,2004,46,30,10,1,0,1,6,lose
AVP,M,2004,52,24,6,2,2,4,20,lose
AVP,M,2004,63,30,8,0,0,4,22,lose
AVP,M,2004,48,21,11,0,2,1,14,lose
AVP,M,2004,38,18,10,1,5,3,7,lose
AVP,M,2004,46,27,12,3,3,2,6,lose
AVP,M,2004,43,31,6,1,3,1,12,lose
AVP,M,2004,45,20,13,1,4,2,7,lose
AVP,M,2004,59,39,11,2,5,7,21,lose
AVP,M,2004,49,24,12,0,0,6,15,lose
AVP,M,2004,45,17,21,2,3,3,14,lose
AVP,M,2004,60,34,6,0,4,8,12,lose
AVP,M,2004,54,24,14,2,2,5,11,lose
AVP,M,2004,66,33,6,2,8,7,17,lose
AVP,M,2004,65,32,11,2,1,6,14,lose
AVP,M,2004,58,32,14,1,4,0,13,lose
AVP,W,2004,40,20,10,0,6,0,9,lose
AVP,W,2004,48,27,6,0,5,0,12,lose
AVP,W,2004,58,27,9,1,1,1,16,lose
AVP,W,2004,50,25,6,1,2,1,9,lose
AVP,W,2004,45,20,4,2,2,0,10,lose
AVP,W,2004,74,33,11,0,2,0,27,lose
AVP,W,2004,64,27,9,3,6,0,19,lose
AVP,W,2004,40,15,11,0,2,0,7,lose
AVP,W,2004,41,21,9,1,6,0,7,lose
AVP,W,2004,50,23,6,1,4,0,13,lose
AVP,W,2004,48,21,5,1,3,0,14,lose
AVP,W,2004,40,15,10,0,4,1,6,lose
AVP,W,2004,76,32,10,2,1,1,31,lose
AVP,W,2004,57,26,7,1,4,1,17,lose
AVP,W,2004,46,24,10,2,4,2,8,lose
AVP,W,2004,49,18,11,0,1,0,16,lose
AVP,W,2004,54,33,5,0,5,3,14,lose
AVP,W,2004,52,27,5,1,2,0,18,lose
AVP,W,2004,52,24,7,1,2,1,14,lose
AVP,W,2004,51,27,4,2,1,0,21,lose
AVP,W,2004,62,31,15,1,2,2,36,lose
AVP,W,2004,78,37,9,1,5,1,21,lose
AVP,W,2004,47,17,4,1,2,0,11,lose
AVP,W,2004,66,40,5,3,4,2,17,lose
AVP,W,2004,55,25,8,1,3,1,14,lose
AVP,W,2004,42,17,6,0,2,0,13,lose
AVP,W,2004,64,25,11,1,4,2,22,lose
AVP,W,2004,68,27,10,1,2,1,23,lose
AVP,W,2004,73,39,13,1,5,1,24,lose
AVP,M,2005,49,20,21,3,3,1,10,lose
AVP,M,2005,48,24,11,4,3,2,9,lose
AVP,M,2005,40,24,6,0,3,1,15,lose
AVP,M,2005,47,21,19,1,5,4,8,lose
AVP,M,2005,60,32,11,3,4,6,14,lose
AVP,M,2005,44,21,6,0,2,2,13,lose
AVP,M,2005,48,26,7,5,12,1,11,lose
AVP,M,2005,57,31,11,1,8,5,6,lose
AVP,M,2005,50,19,12,1,3,2,15,lose
AVP,M,2005,48,18,9,3,1,2,19,lose
AVP,M,2005,53,21,9,2,1,1,16,lose
AVP,M,2005,69,33,11,3,11,1,25,lose
AVP,M,2005,52,26,3,0,4,2,12,lose
AVP,M,2005,51,26,13,0,6,7,12,lose
AVP,M,2005,72,32,18,3,2,4,24,lose
AVP,M,2005,51,33,10,0,3,4,20,lose
AVP,M,2005,44,23,8,0,3,3,4,lose
AVP,M,2005,47,22,8,1,3,7,14,lose
AVP,M,2005,70,33,15,3,1,2,11,lose
AVP,M,2005,52,20,14,4,5,2,16,lose
AVP,M,2005,37,18,8,0,4,1,10,lose
AVP,M,2005,63,27,7,2,5,5,18,lose
AVP,M,2005,39,25,4,1,8,2,4,lose
AVP,M,2005,57,21,10,1,4,1,18,lose
AVP,M,2005,63,28,10,1,0,6,24,lose
AVP,M,2005,59,35,10,1,3,2,10,lose
AVP,M,2005,72,33,20,0,7,4,20,lose
AVP,M,2005,77,42,8,0,4,4,15,lose
AVP,M,2005,72,37,10,0,3,4,19,lose
AVP,M,2005,85,45,14,1,2,3,29,lose
AVP,M,2005,19,9,4,0,2,3,3,lose
AVP,M,2005,38,12,10,1,2,1,12,lose
AVP,M,2005,54,27,11,3,6,4,12,lose
AVP,M,2005,48,24,6,3,8,2,22,lose
AVP,M,2005,45,23,7,0,3,0,15,lose
AVP,M,2005,41,29,5,1,9,6,12,lose
AVP,M,2005,75,38,13,0,5,4,27,lose
AVP,M,2005,50,24,12,2,3,1,10,lose
AVP,M,2005,62,24,15,2,2,5,23,lose
AVP,M,2005,56,34,8,2,5,3,15,lose
AVP,M,2005,42,16,9,0,7,3,11,lose
AVP,M,2005,64,36,5,0,5,5,18,lose
AVP,M,2005,67,38,4,2,7,3,10,lose
AVP,M,2005,47,23,5,3,2,6,9,lose
AVP,M,2005,44,14,12,2,6,4,13,lose
AVP,M,2005,62,31,14,1,2,4,18,lose
AVP,M,2005,58,38,8,5,9,4,16,lose
AVP,M,2005,45,22,5,0,4,3,9,lose
AVP,M,2005,28,18,7,2,2,0,5,lose
AVP,M,2005,45,27,10,0,3,2,10,lose
AVP,M,2005,40,24,8,0,1,2,17,lose
AVP,M,2005,50,26,8,1,5,2,10,lose
AVP,M,2005,49,24,11,2,2,0,5,lose
AVP,M,2005,49,24,12,2,1,1,9,lose
AVP,M,2005,66,28,10,1,1,2,29,lose
AVP,M,2005,56,28,6,1,3,5,22,lose
AVP,M,2005,73,31,19,0,4,5,18,lose
AVP,M,2005,58,23,17,1,4,2,19,lose
AVP,M,2005,38,20,7,0,2,3,9,lose
AVP,M,2005,51,19,13,0,1,2,14,lose
AVP,W,2005,31,20,1,2,2,0,6,lose
AVP,W,2005,25,9,3,1,4,1,10,lose
AVP,W,2005,71,31,7,1,4,2,20,lose
AVP,W,2005,37,16,3,0,3,0,10,lose
AVP,W,2005,44,24,7,0,1,0,23,lose
AVP,W,2005,35,13,5,1,9,3,9,lose
AVP,W,2005,72,32,19,3,5,3,11,lose
AVP,W,2005,33,14,6,0,1,4,34,lose
AVP,W,2005,54,17,10,4,3,4,18,lose
AVP,W,2005,55,21,8,6,6,6,16,lose
AVP,W,2005,38,16,12,1,2,0,8,lose
AVP,W,2005,53,22,6,2,2,2,33,lose
AVP,W,2005,38,20,6,1,3,1,8,lose
AVP,W,2005,62,23,12,2,2,0,16,lose
AVP,W,2005,37,18,11,7,6,4,8,lose
AVP,W,2005,77,15,17,1,1,1,18,lose
AVP,W,2005,57,25,12,0,4,1,18,lose
AVP,W,2005,44,22,4,0,4,0,8,lose
AVP,W,2005,39,19,5,4,2,0,12,lose
AVP,W,2005,29,8,13,1,2,2,8,lose
AVP,W,2005,47,15,9,1,5,0,21,lose
AVP,W,2005,60,24,10,7,11,3,18,lose
AVP,W,2005,49,14,8,0,2,1,14,lose
AVP,W,2005,34,13,2,0,7,2,10,lose
AVP,W,2005,40,16,8,3,2,0,12,lose
AVP,W,2005,46,21,4,2,4,4,15,lose
AVP,W,2005,80,40,18,1,13,3,20,lose
AVP,W,2005,33,16,5,0,4,1,8,lose
AVP,W,2005,57,26,7,1,5,1,21,lose
AVP,W,2005,58,18,8,0,1,1,22,lose
AVP,W,2005,44,12,4,0,7,2,5,lose
AVP,W,2005,54,24,7,3,7,3,17,lose
AVP,W,2005,36,17,8,4,6,1,10,lose
AVP,W,2005,39,14,4,7,5,4,16,lose
AVP,W,2005,33,15,9,4,2,3,15,lose
AVP,W,2005,57,27,12,3,7,9,19,lose
AVP,W,2005,50,16,8,1,3,1,19,lose
AVP,W,2005,62,24,13,0,8,1,15,lose
AVP,W,2005,63,24,7,2,2,5,26,lose
AVP,W,2005,68,39,7,2,5,1,20,lose
AVP,W,2005,34,19,7,1,3,0,6,lose
AVP,W,2005,75,26,15,1,7,2,20,lose
AVP,W,2005,44,19,7,1,7,0,20,lose
AVP,W,2005,36,13,3,1,4,1,8,lose
AVP,W,2005,58,25,6,2,3,3,21,lose
AVP,W,2005,41,18,7,0,4,1,12,lose
AVP,W,2005,49,26,10,1,1,1,8,lose
AVP,W,2005,57,22,9,0,3,0,15,lose
AVP,W,2005,49,25,8,8,3,1,17,lose
AVP,W,2005,41,19,7,1,4,1,14,lose
AVP,W,2005,50,23,9,1,2,1,15,lose
AVP,W,2005,58,29,7,0,4,2,23,lose
AVP,W,2005,51,19,11,1,3,0,12,lose
AVP,W,2005,50,25,15,1,3,3,15,lose
AVP,W,2005,48,19,8,2,4,3,16,lose
AVP,W,2005,55,22,4,3,1,0,18,lose
AVP,W,2005,42,30,5,1,5,5,26,lose
AVP,W,2005,35,22,1,3,4,1,17,lose
AVP,W,2005,78,30,7,0,2,1,38,lose
AVP,W,2005,47,27,5,3,4,2,26,lose
AVP,M,2005,53,21,8,1,2,8,17,lose
AVP,M,2005,49,19,14,1,5,0,15,lose
AVP,M,2005,34,10,13,1,2,4,4,lose
AVP,M,2005,53,27,8,0,3,5,11,lose
AVP,M,2005,53,27,8,1,0,1,22,lose
AVP,M,2005,47,26,11,2,7,1,12,lose
AVP,M,2005,42,22,10,1,3,3,10,lose
AVP,M,2005,40,19,11,0,4,1,3,lose
AVP,M,2005,46,15,16,0,2,3,7,lose
AVP,M,2005,68,27,20,0,5,7,13,lose
AVP,M,2005,71,38,11,0,10,3,22,lose
AVP,M,2005,48,30,9,0,3,5,7,lose
AVP,M,2005,50,32,9,0,2,5,9,lose
AVP,M,2005,52,25,11,0,8,2,9,lose
AVP,M,2005,81,36,12,0,4,4,27,lose
AVP,M,2005,65,30,11,4,7,4,17,lose
AVP,M,2005,55,30,9,0,0,1,12,lose
AVP,M,2005,83,44,13,2,4,7,16,lose
AVP,M,2005,50,29,10,0,1,0,7,lose
AVP,M,2005,55,26,12,0,4,1,15,lose
AVP,M,2005,52,25,11,0,3,4,12,lose
AVP,M,2005,54,23,9,0,0,1,23,lose
AVP,M,2005,44,17,6,0,1,4,15,lose
AVP,M,2005,47,20,15,1,0,2,7,lose
AVP,M,2005,42,24,7,1,4,1,8,lose
AVP,M,2005,50,22,8,0,4,2,16,lose
AVP,M,2005,53,28,3,0,0,7,16,lose
AVP,M,2005,50,24,9,1,6,1,17,lose
AVP,M,2005,38,24,8,2,2,5,7,lose
AVP,M,2005,44,17,15,0,1,1,7,lose
AVP,M,2005,61,36,10,0,3,5,30,lose
AVP,M,2005,63,34,9,1,7,7,17,lose
AVP,M,2005,42,19,13,1,3,3,10,lose
AVP,M,2005,37,22,9,1,4,0,1,lose
AVP,M,2005,65,33,12,4,2,4,15,lose
AVP,M,2005,51,27,12,2,5,3,12,lose
AVP,M,2005,46,24,5,0,5,1,11,lose
AVP,M,2005,43,23,7,1,3,4,7,lose
AVP,M,2005,67,33,10,5,1,4,15,lose
AVP,M,2005,43,28,9,2,7,2,6,lose
AVP,M,2005,94,50,10,2,4,4,21,lose
AVP,M,2005,51,26,10,0,3,2,11,lose
AVP,M,2005,48,28,8,0,0,3,8,lose
AVP,M,2005,49,22,8,3,5,3,16,lose
AVP,M,2005,61,22,15,1,4,4,17,lose
AVP,W,2005,41,19,9,1,5,0,14,lose
AVP,W,2005,58,18,5,0,3,2,15,lose
AVP,W,2005,48,34,4,0,1,0,19,lose
AVP,W,2005,68,28,14,4,6,1,19,lose
AVP,W,2005,58,16,24,1,8,5,10,lose
AVP,W,2005,48,12,12,2,3,1,17,lose
AVP,W,2005,50,24,5,0,2,3,15,lose
AVP,W,2005,57,25,10,0,6,1,21,lose
AVP,W,2005,44,13,10,0,0,0,11,lose
AVP,W,2005,71,20,13,4,4,4,21,lose
AVP,W,2005,56,19,11,0,2,2,13,lose
AVP,W,2005,46,23,5,2,8,1,14,lose
AVP,W,2005,37,15,9,0,4,0,11,lose
AVP,W,2005,54,22,7,2,4,0,13,lose
AVP,W,2005,64,38,7,2,3,2,12,lose
AVP,W,2005,51,19,10,0,2,0,11,lose
AVP,W,2005,39,15,9,0,2,0,10,lose
AVP,W,2005,47,13,10,0,3,1,12,lose
AVP,W,2005,40,11,4,1,4,1,8,lose
AVP,W,2005,82,39,10,0,2,2,31,lose
AVP,W,2005,52,23,9,1,2,0,18,lose
AVP,W,2005,58,25,15,0,4,5,26,lose
AVP,W,2005,46,17,11,1,3,0,13,lose
